Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry
02.02.2026,"37475124, Schenkendorf",37475124,Beobachtungsrohr,NHN92,"34,79","16,79","14,79",116,78,26,"33,63","34,01","34,53",2006 / 2025,,,,,,,,,,,,,,11011,"37475124, Schenkendorf",1513030.33213611,6852017.60987912,403945.0,5793790.9,403945.0,5793790.9,POINT (4565988.155860766 3247874.9933050433)
02.02.2026,"37501775, Bad Saarow-Pieskow OP",37501775,Beobachtungsrohr,NHN92,"56,21","24,41","22,41",980,932,896,"46,41","46,89","47,25",1983 / 2025,,,,,,,,,,,,,,9460,"37501775, Bad Saarow-Pieskow OP",1566875.56877857,6847219.40843754,436900.0,5790326.0,436900.0,5790326.0,POINT (4599107.611445707 3246681.1846058853)
02.02.2026,"30400591, Stolpe, Birkenallee",30400591,Beobachtungsrohr,NHN92,"43,7","37,3","36,3",459,353,204,"39,11","40,17","41,66",1970 / 2025,,,,,,,,,,,,,,14307,"30400591, Stolpe, Birkenallee",1385290.291204,6977728.54543785,328387.0,5872157.0,328387.0,5872157.0,POINT (4485182.877912077 3320865.476816768)
02.02.2026,"39431425, Treuenbrietzen, sÃ¼dl., im Wald",39431425,Beobachtungsrohr,NHN92,"80,4","68,5","66,4",653,632,582,"73,87","74,08","74,58",2006 / 2025,,,,,,,,,,,,,,15281,"39431425, Treuenbrietzen, südl., im Wald",1429884.78923635,6813957.52485533,352310.0,5771731.0,352310.0,5771731.0,POINT (4515990.396126617 3222311.3745263694)
02.02.2026,"40466028, Schenkendorf",40466028,Beobachtungsrohr,NHN92,"102,1","72,95","70,95",2731,2658,2584,"74,79","75,52","76,26",2008 / 2025,,,,,,,,,,,,,,10883,"40466028, Schenkendorf",1500343.22144408,6790968.86342512,395386.0,5756497.0,395386.0,5756497.0,POINT (4560013.817155139 3210064.5183357233)
02.02.2026,"32522181, Ortwig-Graben",32522181,Beobachtungsrohr,NHN92,"7,4","3,94","2,94",238,179,81,"5,02","5,61","6,59",1971 / 2025,,,,,,,,,,,,,,8545,"32522181, Ortwig-Graben",1599011.11481525,6929629.30364883,457044.0,5840258.0,457044.0,5840258.0,POINT (4615758.292280276 3297909.9499001782)
02.02.2026,"35406210, Brandenburg, am GÃ¶rdensee",35406210,Beobachtungsrohr,NHN92,"30,4","16,4","14,4",291,201,107,"27,49","28,39","29,33",1976 / 2025,,,,,,,,,,,,,,12426,"35406210, Brandenburg, am Gördensee",1389693.73361887,6879493.18928758,328964.0,5812600.0,328964.0,5812600.0,POINT (4489884.0201070085 3261485.1463255724)
02.02.2026,"34426110, Bagow, Bollmannsruh",34426110,Beobachtungsrohr,NHN16,"31,1","26,45","24,45",303,244,138,"28,07","28,66","29,72",1969 / 2025,,,,,,,,,,,,,,14258,"34426110, Bagow, Bollmannsruh",1411691.74846032,6892459.43876308,342648.0,5820041.0,342648.0,5820041.0,POINT (4503021.233733212 3269852.4904889567)
02.02.2026,"33512281, Kiehnwerder-Horst",33512281,Beobachtungsrohr,NHN92,"6,8",,,294,246,160,"3,86","4,34","5,2",1971 / 2025,,,,,,,,,,,,,,8917,"33512281, Kiehnwerder-Horst",1590557.04536364,6916860.58369252,451837.0,5832570.0,451837.0,5832570.0,POINT (4611094.941996881 3289877.1882438217)
02.02.2026,"34522496, Gusow-UP,HyGsow 14/79 UP",34522496,Beobachtungsrohr,NHN92,"21,9","-45,94","-47,94",85,57,-6,"21,05","21,33","21,96",1988 / 2025,,,,,,,,,,,,,,10071,"34522496, Gusow-UP,HyGsow 14/79 UP",1597393.66323786,6902138.39578861,455912.0,5823596.0,455912.0,5823596.0,POINT (4615781.212136834 3281199.3633378614)
02.02.2026,"38413442, Weitzgrund, Sendeanlage MP2",38413442,Beobachtungsrohr,NHN92,"109,2","42,2","39,2",3317,3249,3186,"76,03","76,71","77,34",1997 / 2025,,,,,,,,,,,,,,13465,"38413442, Weitzgrund, Sendeanlage MP2",1398125.01940742,6835187.70592923,333199.0,5785367.0,333199.0,5785367.0,POINT (4495986.571532092 3234604.6679170234)
02.02.2026,"34502401, MÃ¼ncheberg, BergmannstraÃe",34502401,Beobachtungsrohr,NHN92,"61,8","58,6",58,346,192,27,"58,34","59,88","61,53",1972 / 2025,,,,,,,,,,,,,,10024,"34502401, Müncheberg, Bergmannstraße",1575367.20075067,6891643.18652397,442424.0,5817356.0,442424.0,5817356.0,POINT (4602754.667346049 3274042.659050506)
02.02.2026,"38421580, Linthe Ost OP",38421580,Beobachtungsrohr,NHN92,"44,8","32,7","30,7",137,65,12,"43,43","44,15","44,68",2001 / 2025,,,,,,,,,,,,,,13757,"38421580, Linthe Ost OP",1425214.72172457,6828310.90928057,349702.0,5780622.0,349702.0,5780622.0,POINT (4512776.945063191 3231004.3312730393)
02.02.2026,"36532660, Frankfurt, Wendeschleife",36532660,Beobachtungsrohr,NHN16,"23,8","18,5","17,5",392,290,123,"19,88","20,9","22,57",1989 / 2025,,,,,,,,,,,,,,9195,"36532660, Frankfurt, Wendeschleife",1618705.5954587,6866176.90818016,468751.0,5801603.0,468751.0,5801603.0,POINT (4630109.4500146285 3260126.8646311117)
02.02.2026,"32419820, Friesack, an der Kirche neu,UP",32419820,Beobachtungsrohr,NHN16,"30,2","12,2","10,2",341,278,212,"26,79","27,42","28,08",1954 / 2025,,,,,,,,,,,,,,14817,"32419820, Friesack, an der Kirche neu,UP",1400283.90469335,6935442.05864816,336570.0,5846335.0,336570.0,5846335.0,POINT (4495138.1365620075 3295668.5251839603)
02.02.2026,"37532731, Ziltendorf",37532731,Beobachtungsrohr,NHN92,"29,7",,,405,361,288,"25,65","26,09","26,82",1971 / 2025,,,,,,,,,,,,,,9313,"37532731, Ziltendorf",1627932.07351146,6837604.04160759,474304.0,5784106.0,474304.0,5784106.0,POINT (4636855.432149506 3243040.6748785973)
02.02.2026,"33512275, Alttrebbiner Loose, KSP Nr. 38",33512275,Beobachtungsrohr,NHN92,"5,9","1,4","0,4",297,245,152,"2,93","3,45","4,38",1971 / 2025,,,,,,,,,,,,,,9152,"33512275, Alttrebbiner Loose, KSP Nr. 38",1584608.5939484,6926914.04739473,448286.0,5838699.0,448286.0,5838699.0,POINT (4607127.860032498 3295750.8587296098)
02.02.2026,"42519067, Cottbus-StnC",42519067,Beobachtungsrohr,NHN92,"71,3",59,58,539,495,424,"65,91","66,35","67,06",1967 / 2025,,,,,,,,,,,,,,10784,"42519067, Cottbus-StnC",1590016.93059441,6755321.0002405,450531.0,5733645.0,450531.0,5733645.0,POINT (4616601.941337716 3191034.234992348)
02.02.2026,"44546011, Zschorno",44546011,Beobachtungsrohr,NHN16,"127,1","111,1","107,1",660,610,554,"120,5",121,"121,56",1989 / 2025,,,,,,,,,,,,,,11268,"44546011, Zschorno",1632793.3202932,6724230.39422747,476969.0,5714188.0,476969.0,5714188.0,POINT (4644312.132691592 3173420.5274601406)
02.02.2026,"28400253, Maulbeerwalde, Wasserwerk UP",28400253,Beobachtungsrohr,NHN92,"83,7","-116,3","-118,3",1552,1463,1249,"68,18","69,07","71,21",1974 / 2025,,,,,,,,,,,,,,15356,"28400253, Maulbeerwalde, Wasserwerk UP",1374807.91347452,7014059.18003629,322872.0,5894194.0,322872.0,5894194.0,POINT (4478148.024614676 3342468.325244717)
02.02.2026,"32471951, Biesenthal UP alt",32471951,Beobachtungsrohr,NHN16,"39,6","-35,57","-37,57",203,164,125,"37,57","37,96","38,35",1981 / 2025,,,,,,,,,,,,,,8913,"32471951, Biesenthal UP alt",1515518.67260765,6941589.61532456,406515.0,5848204.0,406515.0,5848204.0,POINT (4564792.314892306 3302360.3462198125)
02.02.2026,"27442190, Thymensee UP",27442190,Beobachtungsrohr,NHN92,"65,2","-76,2","-78,2",937,838,792,"55,83","56,82","57,28",1969 / 2025,,,,,,,,,,,,,,14122,"27442190, Thymensee UP",1460976.13723714,7024584.31519771,374772.0,5898858.0,374772.0,5898858.0,POINT (4529602.0062493 3350717.9299353077)
02.02.2026,"31500975, Hohenwutzen",31500975,Brunnen,NHN92,"8,9",,,670,553,352,"2,2","3,37","5,38",1957 / 2025,,,,,,,,,,,,,,9812,"31500975, Hohenwutzen",1571857.88924993,6954464.83549684,440749.0,5855443.0,440749.0,5855443.0,POINT (4598447.942889139 3311945.429229588)
02.02.2026,"30448611, Strubensee 1/23",30448611,Beobachtungsrohr,NHN16,"51,52","37,52","35,52",919,907,885,"42,33","42,45","42,67",2024 / 2025,,,,,,,,,,,,,,17288,"30448611, Strubensee 1/23",1450560.66584642,6976486.65394957,367733.0,5870168.0,367733.0,5870168.0,POINT (4524574.684738069 3321602.362777926)
02.02.2026,"33512272, Altbarnim",33512272,Beobachtungsrohr,NHN16,"7,1",,,360,310,175,"3,5",4,"5,35",1969 / 2025,,,,,,,,,,,,,,9149,"33512272, Altbarnim",1590454.93389273,6923711.82744302,451816.0,5836723.0,451816.0,5836723.0,POINT (4610786.679661567 3294021.3705856423)
02.02.2026,"33442484, BÃ¶tzow, gegenÃ¼. Sauerholzweg 2",33442484,Beobachtungsrohr,NHN92,"33,7","26,36","24,86",216,137,25,"31,54","32,33","33,45",1994 / 2025,,,,,,,,,,,,,,14281,"33442484, Bötzow, gegenü. Sauerholzweg 2",1464692.00059719,6920342.24198759,375389.0,5836036.0,375389.0,5836036.0,POINT (4534579.644391315 3288070.519743178)
02.02.2026,"36532667, Frankfurt, GroÃe OderstraÃe, Hausgiebel",36532667,Beobachtungsrohr,NHN92,"26,6",,,401,376,311,"22,59","22,84","23,49",1986 / 2025,,,,,,,,,,,,,,8834,"36532667, Frankfurt, Große Oderstraße, Hausgiebel",1620124.60853684,6862992.12663686,469607.0,5799654.0,469607.0,5799654.0,POINT (4631097.899366181 3258239.9758167583)
02.02.2026,"44458095, LÃ¶nnewitz",44458095,Beobachtungsrohr,NN,"87,3",,,406,292,106,"83,24","84,38","86,24",1974 / 2025,,,,,,,,,,,,,,11752,"44458095, Lönnewitz",1472375.38049303,6717640.38836624,377017.79,5711533.14,377017.79,5711533.14,POINT (4544767.1359959915 3163929.6855163476)
02.02.2026,"37511772, Sauen OP",37511772,Beobachtungsrohr,NHN92,"69,73","22,7","18,7",848,758,631,"61,25","62,15","63,42",1986 / 2025,,,,,,,,,,,,,,10997,"37511772, Sauen OP",1580503.84068664,6849645.62680787,445272.0,5791710.0,445272.0,5791710.0,POINT (4607365.414069634 3248637.890005167)
02.02.2026,"33447102, Paaren i.Gl., ca.1 km nordÃ¶stl",33447102,Beobachtungsrohr,NHN92,"37,5","23,5","21,5",484,380,194,"32,66","33,7","35,56",1974 / 2025,,,,,,,,,,,,,,14170,"33447102, Paaren i.Gl., ca.1 km nordöstl",1447113.30238574,6920047.14278443,364705.0,5836142.0,364705.0,5836142.0,POINT (4523912.947913166 3287439.5288516995)
02.02.2026,"36405960, Warchau, ca. 2 km sÃ¼dÃ¶stl., OP",36405960,Beobachtungsrohr,NHN92,55,"44,9","42,9",886,742,591,"46,14","47,58","49,09",2006 / 2025,,,,,,,,,,,,,,13994,"36405960, Warchau, ca. 2 km südöstl., OP",1378474.31135877,6863486.76481973,321761.0,5803086.0,321761.0,5803086.0,POINT (4483355.135721998 3251496.7230791263)
02.02.2026,"36441822, Potsdam, Nesselgrund, EisenbahnbrÃ¼cke, UP",36441822,Beobachtungsrohr,NHN92,"54,4","-42,9","-44,9",2197,2155,2109,"32,43","32,85","33,31",2008 / 2025,,,,,,,,,,,,,,14794,"36441822, Potsdam, Nesselgrund, Eisenbahnbrücke, UP",1451875.06639664,6864511.04703389,366682.0,5802291.0,366682.0,5802291.0,POINT (4528224.334402105 3253795.456678291)
02.02.2026,"28473104, Kreuzkrug",28473104,Beobachtungsrohr,NHN92,"63,4","51,2","49,2",590,485,361,"57,5","58,55","59,79",2007 / 2025,,,,,,,,,,,,,,15347,"28473104, Kreuzkrug",1514602.86248481,7010433.95057183,406765.0,5889650.0,406765.0,5889650.0,POINT (4562164.136464547 3343741.9441265725)
02.02.2026,"40441030, Bochow, ca. 500 m sÃ¼dl. Bochow",40441030,Beobachtungsrohr,NHN92,"82,2","23,8","21,8",642,529,424,"75,78","76,91","77,96",1974 / 2025,,,,,,,,,,,,,,13797,"40441030, Bochow, ca. 500 m südl. Bochow",1456847.27471762,6789502.3939803,368511.0,5756228.0,368511.0,5756228.0,POINT (4533218.748095669 3207952.461119146)
02.02.2026,"29453660, AltlÃ¼dersdorf",29453660,Beobachtungsrohr,NHN92,"51,9","31,7","29,7",338,265,166,"48,52","49,25","50,24",2008 / 2025,,,,,,,,,,,,,,14981,"29453660, Altlüdersdorf",1468068.06059158,6990008.04173855,378500.0,5878020.0,378500.0,5878020.0,POINT (4534771.487993781 3330182.019141803)
02.02.2026,"27400110, Wulfersdorf, Koppel Wolter",27400110,Beobachtungsrohr,NHN92,"71,45","69,8","68,8",402,83,-22,"67,43","70,62","71,67",1969 / 2025,,,,,,,,,,,,,,15189,"27400110, Wulfersdorf, Koppel Wolter",1384026.35337276,7029127.13462816,328730.0,5903008.0,328730.0,5903008.0,POINT (4483377.768396424 3351667.6329363394)
02.02.2026,"40490509, LÃ¼bben BÃ¶rnichen",40490509,Beobachtungsrohr,NHN92,"50,28",,,238,178,81,"47,9","48,5","49,47",1960 / 2025,,,,,,,,,,,,,,12450,"40490509, Lübben Börnichen",1552025.15421836,6793294.33768581,427313.0,5757363.0,427313.0,5757363.0,POINT (4591809.328502028 3213119.0013032663)
02.02.2026,"28400254, Maulbeerwalde, sÃ¼dl. Autob. UP",28400254,Beobachtungsrohr,NHN92,"96,5","70,7","66,7",654,507,385,"89,96","91,43","92,65",1974 / 2025,,,,,,,,,,,,,,15357,"28400254, Maulbeerwalde, südl. Autob. UP",1377551.02419693,7013294.0125495,324502.0,5893675.0,324502.0,5893675.0,POINT (4479810.245084548 3342063.5917654787)
02.02.2026,"43520888, Laubsdorf",43520888,Brunnen,NHN92,"85,2",,,345,160,35,"81,75","83,6","84,85",1955 / 2025,,,,,,,,,,,,,,12036,"43520888, Laubsdorf",1609330.82503878,6742400.63124673,462448.0,5725544.0,462448.0,5725544.0,POINT (4629046.9194330685 3183763.326725374)
02.02.2026,"25500006, Grimme",25500006,Brunnen,NHN16,"43,5","-4,1","-14,1",1897,1807,1682,"24,53","25,43","26,68",1963 / 2025,,,,,,,,,,,,,,8449,"25500006, Grimme",1574582.89048098,7061534.36339841,443164.25,5919612.38,443164.25,5919612.38,POINT (4596395.783842118 3376161.5410454394)
02.02.2026,"38470313, TÃ¶pchin, Waldeck UP",38470313,Beobachtungsrohr,NHN92,"37,8","-12,9","-16,9",175,137,93,"36,05","36,43","36,87",1977 / 2025,,,,,,,,,,,,,,9510,"38470313, Töpchin, Waldeck UP",1513128.9796566,6830270.98921656,403747.0,5780481.0,403747.0,5780481.0,POINT (4566707.236321157 3234576.7776055713)
02.02.2026,"28510981, Hohenselchow-Heinrichshof",28510981,Beobachtungsrohr,NHN92,"2,7","-9,02","-11,02",212,118,41,"0,58","1,52","2,29",1964 / 2025,,,,,,,,,,,,,,9346,"28510981, Hohenselchow-Heinrichshof",1594324.94310299,7018787.67567281,454707.0,5893961.0,454707.0,5893961.0,POINT (4609699.909808419 3351355.2534684166)
02.02.2026,"39441161, Luckenwalde, Klosterheide UP",39441161,Beobachtungsrohr,NHN92,"56,6",-56,-58,412,362,303,"52,48","52,98","53,57",1974 / 2025,,,,,,,,,,,,,,13630,"39441161, Luckenwalde, Klosterheide UP",1464256.9256275,6813511.36575123,373461.0,5770874.0,373461.0,5770874.0,POINT (4537151.157291593 3222908.572885234)
02.02.2026,"33437071, Bredow- Glien 1/24",33437071,Beobachtungsrohr,NHN16,"31,62","23,62","21,62",280,201,116,"28,82","29,61","30,46",1971 / 2025,,,,,,,,,,,,,,17417,"33437071, Bredow- Glien 1/24",1443568.61427657,6912294.73480655,362419.0,5831502.0,362419.0,5831502.0,POINT (4521953.342210515 3282651.6948512373)
02.02.2026,"46488048, GroÃthiemig",46488048,Beobachtungsrohr,NN,"94,15","93,81","92,81",130,50,-13,"92,85","93,65","94,28",1971 / 2025,,,,,,,,,,,,,,11147,"46488048, Großthiemig",1523444.29746597,6690412.3430379,408525.83,5693916.19,408525.83,5693916.19,POINT (4577407.057340247 3148500.799634764)
02.02.2026,"26491067, Schenkenberg",26491067,Beobachtungsrohr,NHN92,"50,95","-8,56","-10,56",1640,1556,1427,"34,55","35,39","36,68",1984 / 2025,,,,,,,,,,,,,,15895,"26491067, Schenkenberg",1552504.01023779,7051128.65014609,429892.9999985,5913588.00238226,429892.9999985,5913588.00238226,POINT (4583573.767216913 3369231.4538144236)
02.02.2026,"37451320, Thyrow",37451320,Beobachtungsrohr,NHN92,"46,1","29,1","27,1",1048,1014,963,"35,62","35,96","36,47",2013 / 2025,,,,,,,,,,,,,,15421,"37451320, Thyrow",1473395.87019772,6846582.2911745,379580.0,5791000.0,379580.0,5791000.0,POINT (4541870.944385436 3243414.557843853)
02.02.2026,"38539093, FÃ¼nfeichen",38539093,Beobachtungsrohr,NHN16,"134,7",,,477,438,385,"129,93","130,32","130,85",1968 / 2025,,,,,,,,,,,,,,8993,"38539093, Fünfeichen",1617331.47065026,6826089.98526531,467751.0,5777089.0,467751.0,5777089.0,POINT (4630800.263927151 3235585.598180663)
02.02.2026,"33482200, Beiersdorf",33482200,Beobachtungsrohr,NHN92,89,,,1752,1475,1251,"71,48","74,25","76,49",1968 / 2025,,,,,,,,,,,,,,8632,"33482200, Beiersdorf",1533971.10822092,6925879.23804042,417535.0,5838496.0,417535.0,5838496.0,POINT (4576459.858295865 3293430.492596567)
02.02.2026,"38532823, EisenhÃ¼ttenstadt, An der Schleuse, Cottbuser StraÃe",38532823,Beobachtungsrohr,NHN16,"41,2","30,94","29,44",769,724,656,"33,51","33,96","34,64",1979 / 2025,,,,,,,,,,,,,,8484,"38532823, Eisenhüttenstadt, An der Schleuse, Cottbuser Straße",1630771.20556632,6824838.84163074,476009.0,5776275.0,476009.0,5776275.0,POINT (4639095.4850176405 3235339.741312423)
02.02.2026,"43527253, BÃ¼hlow",43527253,Beobachtungsrohr,NN,"106,75",,,1837,1485,1256,"88,38","91,9","94,19",1974 / 2025,,,,,,,,,,,,,,11399,"43527253, Bühlow",1600835.94483442,6728885.95595221,457100.93,5717207.05,457100.93,5717207.05,POINT (4624282.426516215 3175074.1703894483)
02.02.2026,"32392310, Spaatz Ost",32392310,Beobachtungsrohr,NHN92,"28,3","19,87","18,37",316,271,193,"25,14","25,59","26,37",1975 / 2025,,,,,,,,,,,,,,14481,"32392310, Spaatz Ost",1372262.18637085,6928778.77415239,319431.0,5842905.0,319431.0,5842905.0,POINT (4478278.184771671 3291062.662817353)
02.02.2026,"37451911, GroÃ Beuthen, Friedhof OP",37451911,Beobachtungsrohr,NHN92,"40,45","22,45","20,45",563,516,471,"34,82","35,29","35,74",1973 / 2025,,,,,,,,,,,,,,14423,"37451911, Groß Beuthen, Friedhof OP",1471318.73336726,6844289.79287107,378272.0,5789629.0,378272.0,5789629.0,POINT (4540660.394934006 3241956.3864834653)
02.02.2026,"28401182, Wittstock, Papenbrucher Weg UP",28401182,Beobachtungsrohr,NHN92,"68,5","-21,5","-23,5",530,493,452,"63,2","63,57","63,98",2005 / 2025,,,,,,,,,,,,,,15006,"28401182, Wittstock, Papenbrucher Weg UP",1388719.37151064,7011703.71705844,331174.0,5892481.0,331174.0,5892481.0,POINT (4486549.409347572 3341334.9631750262)
02.02.2026,"30491510, Herzsprung OP",30491510,Beobachtungsrohr,NHN92,46,,,229,139,83,"43,71","44,61","45,17",1968 / 2025,,,,,,,,,,,,,,9359,"30491510, Herzsprung OP",1556803.28122711,6976996.5273788,431833.0,5869142.0,431833.0,5869142.0,POINT (4588601.519395654 3325004.342955254)
02.02.2026,"34522498, Gusow OP, KSP 59",34522498,Beobachtungsrohr,NHN16,"6,7","-1,45","-3,45",146,120,55,"5,24","5,5","6,15",1997 / 2025,,,,,,,,,,,,,,10073,"34522498, Gusow OP, KSP 59",1601531.54274584,6906442.92989437,458454.0,5826188.0,458454.0,5826188.0,POINT (4618138.338298218 3283961.679055463)
02.02.2026,"43480002, Breitenau",43480002,Beobachtungsrohr,NN,"110,1","68,1","64,1",838,783,708,"101,72","102,27","103,02",1998 / 2025,,,,,,,,,,,,,,10870,"43480002, Breitenau",1527310.4200886,6744737.03887142,411532.78,5727626.97,411532.78,5727626.97,POINT (4578103.388047491 3182355.3414395386)
02.02.2026,"32471958, Biesenthal OP",32471958,Beobachtungsrohr,NHN92,"35,47","27,09","25,09",271,224,170,"32,76","33,23","33,77",1982 / 2025,,,,,,,,,,,,,,9599,"32471958, Biesenthal OP",1517102.83345591,6944982.51386289,407514.0,5850236.0,407514.0,5850236.0,POINT (4565648.259909669 3304457.2769825)
02.02.2026,"32502174, AltmÃ¤dewitz 1/24",32502174,Beobachtungsrohr,NHN16,"4,37","-2,63","-4,63",,,,,,,2025 / 2025,,,,,,,,,,,,,,17306,"32502174, Altmädewitz 1/24",1576688.54025289,6936028.76880785,443542.0,5844269.0,443542.0,5844269.0,POINT (4602008.891455305 3300984.1865446637)
02.02.2026,"37530262, Kunitzer Loose, am Damm",37530262,Beobachtungsrohr,NHN92,"24,5",,,273,112,-12,"21,77","23,38","24,62",1950 / 2025,,,,,,,,,,,,,,8463,"37530262, Kunitzer Loose, am Damm",1631398.32122104,6847303.72905254,476460.0,5790031.0,476460.0,5790031.0,POINT (4638598.492727066 3249103.8181719836)
02.02.2026,"38461266, LindenbrÃ¼ck",38461266,Beobachtungsrohr,NHN92,"55,96",44,42,767,717,637,"48,29","48,79","49,59",1975 / 2025,,,,,,,,,,,,,,10661,"38461266, Lindenbrück",1501495.67799268,6819825.01884891,396466.5,5774219.4,396466.5,5774219.4,POINT (4559874.039130381 3227827.103653571)
02.02.2026,"32455305, Hohenbruch, Weg n.Teerofen",32455305,Beobachtungsrohr,NHN92,"37,2",,,265,187,94,"34,55","35,33","36,26",1958 / 2025,,,,,,,,,,,,,,14683,"32455305, Hohenbruch, Weg n.Teerofen",1466451.35847464,6945230.57492519,376840.0,5851068.0,376840.0,5851068.0,POINT (4534986.108083398 3303171.5427013687)
02.02.2026,"29400562, Karnzow, Weg Wulkow-Bork",29400562,Beobachtungsrohr,NHN92,"47,7",,,413,295,180,"43,57","44,75","45,9",1968 / 2025,,,,,,,,,,,,,,13957,"29400562, Karnzow, Weg Wulkow-Bork",1387063.6577012,6983619.72678451,329582.0,5875662.0,329582.0,5875662.0,POINT (4486131.404860847 3324445.020745271)
02.02.2026,"33512288, Altfriedland",33512288,Beobachtungsrohr,NHN16,"14,6","8,63","7,63",593,544,449,"8,67","9,16","10,11",1973 / 2025,,,,,,,,,,,,,,8541,"33512288, Altfriedland",1578844.10211958,6910687.26691982,444675.0,5828901.0,444675.0,5828901.0,POINT (4604202.764891516 3285721.864710567)
02.02.2026,"28401185, Wittstock, RÃ¶beler StraÃe 26 UP",28401185,Beobachtungsrohr,NHN92,"66,1","-1,9","-3,9",263,203,144,"63,47","64,07","64,66",2005 / 2025,,,,,,,,,,,,,,15379,"28401185, Wittstock, Röbeler Straße 26 UP",1390891.58859573,7014015.65100105,332527.0,5893820.0,332527.0,5893820.0,POINT (4487805.935837307 3342764.610758711)
02.02.2026,"43520071, Frauendorf",43520071,Brunnen,NN,"80,05",,,200,137,23,"78,05","78,68","79,82",1953 / 2025,,,,,,,,,,,,,,11553,"43520071, Frauendorf",1601719.63299447,6745712.63558256,457737.99,5727632.67,457737.99,5727632.67,POINT (4624204.5183057245 3185525.8576322277)
02.02.2026,"36510539, Briesen, Kersdorfer See",36510539,Beobachtungsrohr,NHN92,"43,82","28,64","26,64",561,548,513,"38,21","38,34","38,69",2012 / 2025,,,,,,,,,,,,,,15046,"36510539, Briesen, Kersdorfer See",1584895.29117476,6856850.64394496,448010.0,5796084.0,448010.0,5796084.0,POINT (4609795.821836091 3253192.3246381865)
02.02.2026,"28473135, Templin - Altstadt",28473135,Beobachtungsrohr,NHN92,"59,9","50,1","49,1",830,802,766,"51,6","51,88","52,24",2009 / 2025,,,,,,,,,,,,,,15160,"28473135, Templin - Altstadt",1502746.45892612,7005472.91847225,399580.0,5886820.0,399580.0,5886820.0,POINT (4555192.055505543 3340421.0495548085)
02.02.2026,"38413430, Belzig,Weg Richt. Hagelberg, OP",38413430,Beobachtungsrohr,NHN92,"122,5","40,31","36,31",3056,2949,2860,"91,94","93,01","93,9",1985 / 2025,,,,,,,,,,,,,,13343,"38413430, Belzig,Weg Richt. Hagelberg, OP",1398561.92519793,6825949.88077108,333277.0,5779698.0,333277.0,5779698.0,POINT (4496454.586215095 3228953.5999876503)
02.02.2026,"34427480, GroÃ Behnitz, Ribbecker Heide OP",34427480,Beobachtungsrohr,NHN92,"45,46","15,7","13,4",1537,1419,1273,"30,09","31,27","32,73",1976 / 2025,,,,,,,,,,,,,,14168,"34427480, Groß Behnitz, Ribbecker Heide OP",1414549.32805319,6907586.831398,344682.0,5829175.0,344682.0,5829175.0,POINT (4504418.905570487 3279106.6196059035)
02.02.2026,"40496016, Petkamsberg, Schnepfenteich",40496016,Beobachtungsrohr,NHN16,"48,2",,,118,83,13,"47,02","47,37","48,07",1989 / 2025,,,,,,,,,,,,,,11316,"40496016, Petkamsberg, Schnepfenteich",1547075.71627384,6799377.74061961,424315.0,5761152.0,424315.0,5761152.0,POINT (4588557.845723944 3216695.5075266617)
