well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
33522333,Brandenburg,-0.021345779220779185,2.4888788186595668e-27,-0.20537535725725345,7.998948635634028,0.6047221366299081,-0.5547272727272717,1246,2000-01-02,2025-12-28
35432590,Brandenburg,-0.012219805955168805,1.1995811831984142e-19,-0.18014767702543436,30.105070151191523,0.31543273731227117,-0.31756440281030063,1137,2000-01-02,2025-12-28
27400059,Brandenburg,-0.009825499079711053,4.9812107867254546e-92,-0.39164835060284464,75.19827502034174,0.14597040127962635,-0.2536471754212061,1229,2000-01-02,2025-10-26
35532624,Brandenburg,-0.004195262024407757,4.745089076960956e-09,-0.11196036530027736,13.844224555735059,0.21334847822553502,-0.1090251256281408,1238,2000-01-02,2025-12-28
43526000,Brandenburg,-0.00276077097505614,0.007300828758986617,-0.04993801977208698,87.79082002583979,0.27666905027251365,-0.07174603174601747,1290,2000-01-02,2025-12-28
28401031,Brandenburg,-0.009012662337662904,1.3168630237446348e-13,-0.14291741134230082,72.65272576636288,0.30721331093632503,-0.23266363636365098,1207,2000-01-02,2025-10-26
35532623,Brandenburg,-0.004230694980694974,7.855216627189013e-10,-0.11844810476051168,13.532407862407862,0.18954301024035505,-0.10994594594594577,1221,2000-01-02,2025-12-28
36451938,Brandenburg,-0.018900388098318316,3.8427192018289486e-83,-0.37677833618075424,36.029515585509685,0.2417793253670628,-0.49117723156533183,1187,2000-01-02,2025-12-28
29519026,Brandenburg,-0.0075548124655267475,8.553770179774159e-15,-0.15090166113885634,2.8603859060402685,0.26786162673389424,-0.19633204633204623,1192,2000-01-02,2025-12-28
29519045,Brandenburg,-0.005779272151898684,5.693365198426235e-17,-0.1598570936867053,7.924931506849315,0.2343998443022735,-0.15018987341772022,1241,2000-01-02,2025-12-28
34532523,Brandenburg,-0.006165857775902095,4.2478988671993526e-16,-0.1550605311034147,8.733958165728078,0.24775699469205667,-0.1602363367799115,1243,2000-01-02,2025-12-28
38451375,Brandenburg,-0.008295480354304002,1.3477540440781692e-15,-0.15559057841535434,38.563404882154884,0.25651223914539323,-0.21558028616852454,1188,2000-01-02,2025-12-28
42519181,Brandenburg,0.0005110535889179625,0.260924348777817,0.021518483604633577,67.1716787732042,0.17118376287281342,0.013192948090095738,1239,2000-01-02,2025-10-26
36451352,Brandenburg,-0.012551546391752629,2.85521705103637e-33,-0.22861258423318653,37.22812199036919,0.2667767377695796,-0.3261855670103106,1246,2000-01-02,2025-12-28
45498035,Brandenburg,-0.026801192387066616,7.012033017749147e-63,-0.3215253981710895,97.0542775041051,0.42407342654678354,-0.6965008025682035,1218,2000-01-02,2025-12-28
42496911,Brandenburg,0.021175486844061276,1.9845909442433057e-48,0.2779134167582185,78.56523732904263,0.4464154227583705,0.5503017689906355,1243,2000-01-02,2025-12-28
32500952,Brandenburg,-0.006043849972421422,2.970613016611969e-20,-0.17842443807851102,2.091013766737976,0.20493946026622678,-0.1557915057915063,1202,2000-01-02,2025-10-12
40546040,Brandenburg,-0.005615631005765581,4.858831904931333e-17,-0.16175382316352746,45.91797540983607,0.16383092859962564,-0.1459372197309429,1220,2000-01-02,2025-12-28
34532512,Brandenburg,-0.010597005736184372,4.568506758256308e-17,-0.15664256215419906,10.835037475893785,0.4613267986984093,-0.2753915905485614,1284,2000-01-02,2025-12-28
38441774,Brandenburg,-0.005492481203008378,8.240040881976822e-14,-0.14323710619084717,37.70561432058584,0.18364497532835042,-0.14273684210528548,1229,2000-01-02,2025-12-28
31481994,Brandenburg,0.00755056522959502,1.499845602555068e-25,0.19229514776872533,32.851299476911976,0.22257363661275267,0.19622167052516337,1320,2000-01-02,2025-12-28
42529118,Brandenburg,0.003775280536153821,2.9079035477144294e-25,0.20206429630986064,67.9627122835944,0.11568704617234016,0.09811078124345536,1213,2000-01-02,2025-12-28
31401603,Brandenburg,-0.003549562682215668,3.248667415974436e-09,-0.11423145096931811,27.324753896636587,0.15507778399432268,-0.09163265306122255,1219,2000-01-02,2025-10-26
35532622,Brandenburg,-0.01666637416637404,2.292792539322265e-15,-0.15074693089755853,14.121062197092083,0.5427018569172887,-0.43312039312038986,1238,2000-01-02,2025-12-28
36451939,Brandenburg,-0.009834098828000955,6.311249283743562e-16,-0.15763594686580812,36.297162731871836,0.2893251547788666,-0.25537694013302964,1186,2000-01-02,2025-12-21
29453525,Brandenburg,-0.005151622002820895,2.237028492890507e-11,-0.128654427706375,48.07423276097029,0.19901960480057082,-0.13299012693935172,1223,2000-01-02,2025-10-26
39480324,Brandenburg,-0.0051356861642295444,1.0759210716950909e-13,-0.14398041065498163,45.90769676884838,0.19648442287361823,-0.13297244094488378,1207,2000-01-02,2025-11-23
33522332,Brandenburg,-0.017969661078717232,1.9489657269126414e-20,-0.17597253228338852,8.432172164119066,0.49078928596242777,-0.46698979591836814,1243,2000-01-02,2025-12-28
27400058,Brandenburg,-0.0037006079027354834,0.0005636458288416984,-0.06828224401223894,71.00864401858306,0.27873362980119126,-0.09553191489361498,1148,2000-01-02,2025-10-26
37421572,Brandenburg,-0.005797619047619018,1.2086737688453758e-13,-0.14115129755541145,42.4048798076923,0.19179855127648357,-0.1506666666666659,1248,2000-01-02,2025-12-28
33437130,Brandenburg,-0.006251426289365528,3.972182823314362e-10,-0.11893180651088939,28.694582664526482,0.2548428732308597,-0.16246006389776205,1246,2000-01-02,2025-12-28
