Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry,index_right,WERT,SHAPE_AREA,SHAPE_LEN,z_terrain,h_measured,unsat_thickness_shp,dist_measured_cm,dist_measured_m,h_calculated,h_diff,is_topmost
02.02.2026,"30360035, Hinzdorf,Zwischend., sÃ¼dl.",30360035,Beobachtungsrohr,NHN92,22.2,17.8,15.8,358.0,216.0,-39.0,18.62,20.04,22.59,1964 / 2025,,,,,,,,,,,,,,13361,"30360035, Hinzdorf,Zwischend., südl.",1313495.72784389,6976972.52118412,285071.0,5873440.0,285071.0,5873440.0,POINT (285071 5873440),21945.0,2.0,4338256.64418,75831.6993426,22.2,20.04,2.0,216.0,2.16,20.2,0.16000000000000014,True
02.02.2026,"38465204, Mellensee UP",38465204,Beobachtungsrohr,NHN92,39.11,22.11,20.11,258.0,225.0,190.0,36.53,36.86,37.21,2008 / 2025,,,,,,,,,,,,,,10794,"38465204, Mellensee UP",1494652.94006122,6832294.35756452,392423.0,5781954.0,392423.0,5781954.0,POINT (392423 5781954),11336.0,2.0,14575154.5478,164175.187485,39.11,36.86,2.0,225.0,2.25,37.11,0.25,True
02.02.2026,"38471052, Schwerin",38471052,FeuerlÃ¶schbrunnen,NHN92,35.11,27.7,26.7,135.0,108.0,66.0,33.76,34.03,34.45,1977 / 2025,,,,,,,,,,,,,,9513,"38471052, Schwerin",1518726.51620827,6827922.37885605,407159.0,5778976.0,407159.0,5778976.0,POINT (407159 5778976),12123.0,2.0,14031030.0398,273357.253203,35.11,34.03,2.0,108.0,1.08,33.11,0.9200000000000017,True
02.02.2026,"43496909, Bronkow",43496909,Beobachtungsrohr,NHN92,132.54,119.54,117.54,968.0,624.0,-85.0,122.86,126.3,133.39,1976 / 2025,,,,,,,,,,,,,,14891,"43496909, Bronkow",1548962.14477696,6741157.56824189,424943.0,5725192.0,424943.0,5725192.0,POINT (424943 5725192),36383.0,30.0,42675920.9627,175629.256053,132.54,126.3,30.0,624.0,6.24,102.53999999999999,23.760000000000005,False
02.02.2026,"35442150, GroÃ Glienicke, Am Fenn, OP",35442150,Beobachtungsrohr,NHN92,36.8,28.6,27.6,703.0,610.0,537.0,29.77,30.7,31.43,2002 / 2025,,,,,,,,,,,,,,13720,"35442150, Groß Glienicke, Am Fenn, OP",1458158.79987532,6884729.07191098,370850.0,5814510.0,370850.0,5814510.0,POINT (370850 5814510),24203.0,7.5,254631.502718,6255.51769987,36.8,30.7,7.5,610.0,6.1,29.299999999999997,1.4000000000000021,True
02.02.2026,"33419915, Briesen, ca. 1 km sÃ¼dwestl. MP",33419915,Beobachtungsrohr,NHN92,44.5,1.6,-2.4,1555.0,1468.0,1364.0,28.95,29.82,30.86,1971 / 2025,,,,,,,,,,,,,,13717,"33419915, Briesen, ca. 1 km südwestl. MP",1398875.60029579,6927323.23138942,335550.0,5841451.0,335550.0,5841451.0,POINT (335550 5841451),22598.0,15.0,2737064.54965,33583.0118128,44.5,29.82,15.0,1468.0,14.68,29.5,0.3200000000000003,True
02.02.2026,"29490634, GÃ¶rlsdorf",29490634,Beobachtungsrohr,NHN92,41.3,4.66,0.66,293.0,199.0,80.0,38.37,39.31,40.5,1985 / 2025,,,,,,,,,,,,,,9627,"29490634, Görlsdorf",1554106.51191024,6991451.97915217,430332.0,5877857.0,430332.0,5877857.0,POINT (430332 5877857),37670.0,2.0,6094830.34698,218652.338611,41.3,39.31,2.0,199.0,1.99,39.3,0.010000000000005116,True
02.02.2026,"42505000, Eichow OP",42505000,Beobachtungsrohr,NHN92,58.62,49.62,47.62,217.0,172.0,111.0,56.45,56.9,57.51,2002 / 2025,,,,,,,,,,,,,,9904,"42505000, Eichow OP",1576067.45508283,6760502.3196659,441918.0,5736941.0,441918.0,5736941.0,POINT (441918 5736941),6658.0,2.0,1047566.75486,15106.8455636,58.62,56.9,2.0,172.0,1.72,56.62,0.28000000000000114,True
02.02.2026,"39532920, Treppeln",39532920,Beobachtungsrohr,NHN16,114.9,,,807.0,545.0,315.0,106.83,109.45,111.75,1970 / 2025,,,,,,,,,,,,,,8828,"39532920, Treppeln",1619128.2527513,6814776.34942825,468812.0,5770140.0,468812.0,5770140.0,POINT (468812 5770140),16240.0,5.0,268784.993515,6079.98605841,114.9,109.45,5.0,545.0,5.45,109.9,0.45000000000000284,True
02.02.2026,"28511230, Vierraden",28511230,FeuerlÃ¶schbrunnen,NHN92,4.6,,,454.0,371.0,262.0,0.06,0.89,1.98,1980 / 2025,,,,,,,,,,,,,,10387,"28511230, Vierraden",1593835.37625162,7002122.79696594,454318.0,5883976.0,454318.0,5883976.0,POINT (454318 5883976),35621.0,3.0,3489251.33723,46069.2876901,4.6,0.89,3.0,371.0,3.71,1.5999999999999996,0.7099999999999996,True
02.02.2026,"38521802, Chossewitz, KlingemÃ¼hle OP",38521802,Beobachtungsrohr,NHN92,87.01,51.6,49.6,2252.0,2194.0,2121.0,64.49,65.07,65.8,1986 / 2025,,,,,,,,,,,,,,10943,"38521802, Chossewitz, Klingemühle OP",1605982.39989929,6818142.94044417,460736.0,5772264.0,460736.0,5772264.0,POINT (460736 5772264),12753.0,30.0,880991.871427,4731.17896228,87.01,65.07,30.0,2194.0,21.94,57.010000000000005,8.059999999999988,False
02.02.2026,"31519235, Tr.NeurÃ¼dnitz Ost, Rohr V OP",31519235,Beobachtungsrohr,NHN16,5.4,-1.71,-2.71,295.0,217.0,66.0,2.45,3.23,4.74,1975 / 2025,,,,,,,,,,,,,,8651,"31519235, Tr.Neurüdnitz Ost, Rohr V OP",1578888.85047007,6949550.43281185,444969.0,5852426.0,444969.0,5852426.0,POINT (444969 5852426),29934.0,3.0,12359982.0628,213313.363422,5.4,3.23,3.0,217.0,2.17,2.4000000000000004,0.8299999999999996,True
02.02.2026,"41466515, Dahme",41466515,FeuerlÃ¶schbrunnen,NN,85.85,,,285.0,214.0,110.0,83.0,83.71,84.75,1996 / 2025,,,,,,,,,,,,,,10979,"41466515, Dahme",1495306.00771007,6776850.34406467,392088.93,5747861.86,392088.93,5747861.86,POINT (392088.93 5747861.86),3401.0,1.0,300533.219634,2010.47798358,85.85,83.71,1.0,214.0,2.14,84.85,1.1400000000000006,True
02.02.2026,"35480280, Erkner",35480280,Beobachtungsrohr,NHN92,36.7,28.7,26.7,457.0,420.0,372.0,32.13,32.5,32.98,2007 / 2025,,,,,,,,,,,,,,11055,"35480280, Erkner",1531437.04318877,6875566.08388848,415470.0,5807956.0,415470.0,5807956.0,POINT (415470 5807956),9838.0,7.5,159498.2002,2550.7673025,36.7,32.5,7.5,420.0,4.2,29.200000000000003,3.299999999999997,False
02.02.2026,"31471807, Ruhlsdorf OP",31471807,Beobachtungsrohr,NHN92,39.3,,,609.0,570.0,524.0,33.21,33.6,34.06,1968 / 2025,,,,,,,,,,,,,,10166,"31471807, Ruhlsdorf OP",1513075.65958275,6951171.46379505,405148.0,5854021.0,405148.0,5854021.0,POINT (405148 5854021),27613.0,7.5,617457.965376,7035.24170324,39.3,33.6,7.5,570.0,5.7,31.799999999999997,1.8000000000000043,False
02.02.2026,"38515039, Beeskow, SÃ¼d",38515039,Beobachtungsrohr,NN,42.3,31.3,29.3,173.0,108.0,56.0,40.57,41.22,41.74,1991 / 2025,,,,,,,,,,,,,,10419,"38515039, Beeskow, Süd",1583210.66336153,6828470.61486832,446792.0,5778729.0,446792.0,5778729.0,POINT (446792 5778729),15612.0,1.0,3483808.99448,95348.572732,42.3,41.22,1.0,108.0,1.08,41.3,0.0799999999999983,True
02.02.2026,"45476066, Hirschfeld, langer Filter",45476066,Beobachtungsrohr,NN,92.32,87.75,72.25,191.0,127.0,46.0,90.41,91.05,91.86,1970 / 2025,,,,,,,,,,,,,,11361,"45476066, Hirschfeld, langer Filter",1516198.44579746,6692625.70896992,404023.0,5695379.0,404023.0,5695379.0,POINT (404023 5695379),2565.0,1.0,74505.1060393,1023.93820378,92.32,91.05,1.0,127.0,1.27,91.32,0.269999999999996,True
02.02.2026,"30461768, Kappe, Bullenwiesen",30461768,Beobachtungsrohr,NHN92,45.2,19.7,17.7,130.0,96.0,59.0,43.9,44.24,44.61,1993 / 2025,,,,,,,,,,,,,,13234,"30461768, Kappe, Bullenwiesen",1497598.77715295,6976570.24320474,396111.0,5869523.0,396111.0,5869523.0,POINT (396111 5869523),28236.0,1.0,33508500.9992,114337.665495,45.2,44.24,1.0,96.0,0.96,44.2,0.03999999999999915,True
02.02.2026,"31439116, Radensleben",31439116,Beobachtungsrohr,NHN16,39.8,32.8,30.8,271.0,193.0,116.0,37.09,37.87,38.64,1973 / 2025,,,,,,,,,,,,,,17175,"31439116, Radensleben",1440283.70885076,6960798.14065412,361262.0,5860892.0,361262.0,5860892.0,POINT (361262 5860892),37737.0,2.0,18681154.4758,118954.286016,39.8,37.87,2.0,193.0,1.93,37.8,0.07000000000000028,True
02.02.2026,"30481529, Joachimsthal, Forst, UP",30481529,Beobachtungsrohr,NHN16,74.7,32.17,30.17,1820.0,1731.0,1625.0,56.5,57.39,58.45,2000 / 2025,,,,,,,,,,,,,,8693,"30481529, Joachimsthal, Forst, UP",1524757.34495656,6981545.47416168,412550.0,5872191.0,412550.0,5872191.0,POINT (412550 5872191),37241.0,20.0,22177576.8667,255213.691902,74.7,57.39,20.0,1731.0,17.31,54.7,2.6899999999999977,False
02.02.2026,"34437055, Brieselang, Daimler Str.",34437055,Beobachtungsrohr,NHN92,30.7,23.7,21.7,219.0,130.0,25.0,28.51,29.4,30.45,1953 / 2025,,,,,,,,,,,,,,14511,"34437055, Brieselang, Daimler Str.",1445247.70251062,6905813.03345074,363330.0,5827540.0,363330.0,5827540.0,POINT (363330 5827540),37578.0,1.0,17178728.4982,118198.264853,30.7,29.4,1.0,130.0,1.3,29.7,0.3000000000000007,True
02.02.2026,"29463892, Zehdenick-Vogelsang MP2",29463892,Beobachtungsrohr,NHN92,53.8,-31.2,-35.2,469.0,417.0,331.0,49.11,49.63,50.49,1983 / 2025,,,,,,,,,,,,,,14126,"29463892, Zehdenick-Vogelsang MP2",1491561.32979559,6989852.99424698,392647.0,5877590.0,392647.0,5877590.0,POINT (392647 5877590),37371.0,3.0,2419630.09887,13529.3034728,53.8,49.63,3.0,417.0,4.17,50.8,1.1699999999999946,True
02.02.2026,"42519004, Cottbus-StnC",42519004,FeuerlÃ¶schbrunnen,NHN92,68.2,,,463.0,309.0,155.0,63.57,65.11,66.65,1965 / 2025,,,,,,,,,,,,,,12882,"42519004, Cottbus-StnC",1595273.58392916,6760496.39090084,453820.0,5736814.0,453820.0,5736814.0,POINT (453820 5736814),7794.0,3.0,8495595.93336,138132.810644,68.2,65.11,3.0,309.0,3.09,65.2,0.09000000000000341,True
02.02.2026,"28495022, Dreiecksee",28495022,Beobachtungsrohr,NHN92,77.3,-17.6,-21.6,3851.0,3732.0,3552.0,38.79,39.98,41.78,1984 / 2025,,,,,,,,,,,,,,10042,"28495022, Dreiecksee",1551393.00213141,7019531.75321978,428948.0,5894720.0,428948.0,5894720.0,POINT (428948 5894720),37466.0,40.0,11611605.0637,99349.5687307,77.3,39.98,40.0,3732.0,37.32,37.3,2.6799999999999997,False
02.02.2026,"38413421, LÃ¼tte SÃ¼d UP",38413421,Beobachtungsrohr,NHN92,52.8,-26.6,-30.6,842.0,782.0,728.0,44.38,44.98,45.52,1978 / 2025,,,,,,,,,,,,,,13342,"38413421, Lütte Süd UP",1403977.60058062,6835440.30754266,336797.0,5785402.0,336797.0,5785402.0,POINT (336797 5785402),2197.0,2.0,837421.665165,30683.8975411,52.8,44.98,2.0,782.0,7.82,50.8,5.82,False
02.02.2026,"29490633, GÃ¶rlsdorf UP",29490633,Beobachtungsrohr,NHN92,40.7,-5.62,-9.62,279.0,150.0,33.0,37.91,39.2,40.37,1985 / 2025,,,,,,,,,,,,,,9634,"29490633, Görlsdorf UP",1553593.01047926,6991935.58016533,430027.0,5878152.0,430027.0,5878152.0,POINT (430027 5878152),37218.0,1.0,2980263.08171,101257.404881,40.7,39.2,1.0,150.0,1.5,39.7,0.5,True
02.02.2026,"38465203, WÃ¼nsdorf",38465203,Beobachtungsrohr,NHN92,38.18,22.18,20.18,128.0,86.0,26.0,36.9,37.32,37.92,2012 / 2025,,,,,,,,,,,,,,11042,"38465203, Wünsdorf",1494623.26482762,6830047.37271868,392374.9,5780577.6,392374.9,5780577.6,POINT (392374.9 5780577.6),10633.0,2.0,6580268.53821,99284.8545715,38.18,37.32,2.0,86.0,0.86,36.18,1.1400000000000006,True
02.02.2026,"32502121, Bad Freienwalde, Alttornow",32502121,Beobachtungsrohr,NHN16,7.3,,,574.0,523.0,454.0,1.56,2.07,2.76,1971 / 2025,,,,,,,,,,,,,,9278,"32502121, Bad Freienwalde, Alttornow",1562819.66254246,6943443.47266835,435192.0,5848857.0,435192.0,5848857.0,POINT (435192 5848857),37366.0,7.5,3108251.4859,120647.428837,7.3,2.07,7.5,523.0,5.23,-0.20000000000000018,2.27,False
02.02.2026,"28390121, Pritzwalk, nÃ¶rdl. MP",28390121,Beobachtungsrohr,NHN16,75.4,15.4,11.4,1114.0,998.0,772.0,64.26,65.42,67.68,2001 / 2025,,,,,,,,,,,,,keine Zuordnung mÃ¶glich,14133,"28390121, Pritzwalk, nördl. MP",1355407.81768035,7014757.7872675,311242.0,5895058.0,311242.0,5895058.0,POINT (311242 5895058),22615.0,10.0,27673750.8406,361057.418,75.4,65.42,10.0,998.0,9.98,65.4,0.01999999999999602,True
02.02.2026,"33502242, Batzlow, Bushaltestelle",33502242,Beobachtungsrohr,NHN16,50.5,47.51,46.51,279.0,186.0,89.0,47.71,48.64,49.61,1969 / 2025,,,,,,,,,,,,,,9234,"33502242, Batzlow, Bushaltestelle",1571588.16019442,6915240.35700796,440295.0,5831715.0,440295.0,5831715.0,POINT (440295 5831715),28754.0,3.0,139887.178917,3376.23139455,50.5,48.64,3.0,186.0,1.86,47.5,1.1400000000000006,True
02.02.2026,"34522455, Alt Tucheband, Seelower StraÃe, KSP 70",34522455,Beobachtungsrohr,NHN16,8.8,-63.27,-65.27,132.0,104.0,47.0,7.48,7.76,8.33,2009 / 2025,,,,,,,,,,,,,,10204,"34522455, Alt Tucheband, Seelower Straße, KSP 70",1610190.0877856,6898708.40228185,463689.0,5821448.0,463689.0,5821448.0,POINT (463689 5821448),29929.0,1.0,14735639.753,104130.528884,8.8,7.76,1.0,104.0,1.04,7.800000000000001,0.040000000000000924,True
02.02.2026,"25480026, Amalienhof",25480026,Beobachtungsrohr,NHN16,97.6,63.6,62.6,1754.0,1667.0,1571.0,80.06,80.93,81.89,2000 / 2025,,,,,,,,,,,,,,9113,"25480026, Amalienhof",1522562.37270648,7067996.56792758,412183.0,5923933.0,412183.0,5923933.0,POINT (412183 5923933),34434.0,20.0,17785045.1858,124256.244193,97.6,80.93,20.0,1667.0,16.67,77.6,3.3300000000000125,False
02.02.2026,"38461267, Fernneuendorf",38461267,Beobachtungsrohr,NHN92,49.19,45.2,43.2,256.0,205.0,135.0,46.63,47.14,47.84,1975 / 2025,,,,,,,,,,,,,,10759,"38461267, Fernneuendorf",1492959.30974058,6820988.18903316,391231.0,5775045.2,391231.0,5775045.2,POINT (391231 5775045.2),11551.0,2.0,24472013.4319,221578.111412,49.19,47.14,2.0,205.0,2.05,47.19,0.04999999999999716,True
02.02.2026,"26491061, SchÃ¶nwerder OP neu",26491061,Beobachtungsrohr,NHN92,41.11,-16.09,-17.09,1244.0,1190.0,1076.0,28.67,29.21,30.35,1971 / 2025,,,,,,,,,,,,,,15473,"26491061, Schönwerder OP neu",1540700.38478325,7053930.92222714,422865.0,5915368.0,422865.0,5915368.0,POINT (422865 5915368),34266.0,15.0,6001129.26274,54113.7504712,41.11,29.21,15.0,1190.0,11.9,26.11,3.1000000000000014,False
02.02.2026,"33447300, KrÃ¤merpfuhl",33447300,Beobachtungsrohr,NHN92,56.15,38.54,37.04,1819.0,1725.0,1652.0,37.96,38.9,39.63,2002 / 2025,,,,,,,,,,,,,,14075,"33447300, Krämerpfuhl",1450638.29331308,6926298.58549486,366950.0,5839870.0,366950.0,5839870.0,POINT (366950 5839870),37165.0,20.0,8197674.25211,35408.1820997,56.15,38.9,20.0,1725.0,17.25,36.15,2.75,False
02.02.2026,"28401170, Natteheide OP",28401170,Beobachtungsrohr,NHN92,61.9,56.9,54.9,385.0,303.0,198.0,58.05,58.87,59.92,1996 / 2025,,,,,,,,,,,,,,15397,"28401170, Natteheide OP",1383415.56431365,7001267.08162222,327764.0,5886338.0,327764.0,5886338.0,POINT (327764 5886338),22447.0,2.0,12356742.4922,132339.634855,61.9,58.87,2.0,303.0,3.03,59.9,1.0300000000000011,True
02.02.2026,"28410230, Babitzer Holz UP",28410230,Beobachtungsrohr,NHN92,77.6,-42.4,-46.4,753.0,668.0,567.0,70.07,70.92,71.93,1974 / 2025,,,,,,,,,,,,,,14804,"28410230, Babitzer Holz UP",1400381.11597196,7014595.25438258,338236.0,5893971.0,338236.0,5893971.0,POINT (338236 5893971),22409.0,5.0,13525747.6993,238012.661704,77.6,70.92,5.0,668.0,6.68,72.6,1.6799999999999926,False
02.02.2026,"31429740, Walchow, StÃ¶ffiner Weg",31429740,Beobachtungsrohr,NHN16,43.1,24.1,22.1,1023.0,964.0,866.0,32.87,33.46,34.44,2017 / 2025,,,,,,,,,,,,,,15903,"31429740, Walchow, Stöffiner Weg",1419907.81536345,6954887.14567242,348835.0,5857696.0,348835.0,5857696.0,POINT (348835 5857696),22460.0,10.0,10069546.4891,111020.036228,43.1,33.46,10.0,964.0,9.64,33.1,0.35999999999999943,True
02.02.2026,"33512289, Gottesgabe",33512289,Beobachtungsrohr,NHN92,10.5,5.58,4.58,391.0,332.0,232.0,6.59,7.18,8.18,1973 / 2025,,,,,,,,,,,,,,8542,"33512289, Gottesgabe",1578198.29971896,6916298.2581367,444321.0,5832309.0,444321.0,5832309.0,POINT (444321 5832309),31369.0,3.0,11800117.0978,180225.651634,10.5,7.18,3.0,332.0,3.32,7.5,0.3200000000000003,True
02.02.2026,"31400830, Neustadt, Birkenweg",31400830,Beobachtungsrohr,NHN92,31.7,24.7,22.7,145.0,98.0,60.0,30.25,30.72,31.1,2005 / 2025,,,,,,,,,,,,,,15051,"31400830, Neustadt, Birkenweg",1384049.26200779,6956119.92483549,327173.0,5859166.0,327173.0,5859166.0,POINT (327173 5859166),22646.0,2.0,18874181.3113,226651.350891,31.7,30.72,2.0,98.0,0.98,29.7,1.0199999999999996,True
02.02.2026,"28401184, Wittstock, RÃ¶beler StraÃe 26 OP",28401184,Beobachtungsrohr,NHN92,66.1,55.1,53.1,313.0,264.0,194.0,62.97,63.46,64.16,2005 / 2025,,,,,,,,,,,,,,15378,"28401184, Wittstock, Röbeler Straße 26 OP",1390891.58859573,7014015.65100105,332527.0,5893820.0,332527.0,5893820.0,POINT (332527 5893820),22307.0,2.0,8782659.19223,121426.533309,66.1,63.46,2.0,264.0,2.64,64.1,0.6399999999999935,True
02.02.2026,"38413486, Krahnepuhl, Pfotenberg, UP",38413486,Beobachtungsrohr,NHN92,84.4,-28.1,-32.1,920.0,836.0,760.0,75.2,76.04,76.8,1978 / 2025,,,,,,,,,,,,,,13867,"38413486, Krahnepuhl, Pfotenberg, UP",1405523.20619737,6820646.81359505,337449.0,5776304.0,337449.0,5776304.0,POINT (337449 5776304),1660.0,10.0,13700549.0844,311814.781653,84.4,76.04,10.0,836.0,8.36,74.4,1.6400000000000006,False
02.02.2026,"42529060, Cottbus",42529060,Beobachtungsrohr,NHN92,73.89,68.89,66.89,337.0,296.0,237.0,70.52,70.93,71.52,2016 / 2025,,,,,,,,,,,,,,15507,"42529060, Cottbus",1598057.30463283,6755355.77500934,455517.0,5733620.0,455517.0,5733620.0,POINT (455517 5733620),7793.0,3.0,8722060.24167,133787.775865,73.89,70.93,3.0,296.0,2.96,70.89,0.04000000000000625,True
02.02.2026,"36459821, Teltow, WiesenstraÃe, OP",36459821,Beobachtungsrohr,NHN92,40.9,15.0,13.0,580.0,469.0,315.0,35.1,36.21,37.75,1974 / 2025,,,,,,,,,,,,,,13433,"36459821, Teltow, Wiesenstraße, OP",1480239.17302758,6871524.79058314,384134.0,5806130.0,384134.0,5806130.0,POINT (384134 5806130),11122.0,5.0,2274783.26625,64115.5347997,40.9,36.21,5.0,469.0,4.69,35.9,0.3100000000000023,True
02.02.2026,"38470312, TÃ¶pchin, Waldeck  MP",38470312,Beobachtungsrohr,NHN92,37.8,23.1,21.1,173.0,136.0,93.0,36.07,36.44,36.87,1977 / 2025,,,,,,,,,,,,,,9509,"38470312, Töpchin, Waldeck  MP",1513128.9796566,6830270.98921656,403747.0,5780481.0,403747.0,5780481.0,POINT (403747 5780481),11087.0,1.0,2488708.30264,24699.444219,37.8,36.44,1.0,136.0,1.36,36.8,0.35999999999999943,True
02.02.2026,"35442336, Fahrland 1/24",35442336,Beobachtungsrohr,NHN16,31.53,20.86,18.86,277.0,195.0,110.0,28.77,29.59,30.44,1972 / 2025,,,,,,,,,,,,,,17455,"35442336, Fahrland 1/24",1447696.94385368,6883701.98916678,364449.0,5814057.0,364449.0,5814057.0,POINT (364449 5814057),20973.0,2.0,2327227.66512,87332.8436218,31.53,29.59,2.0,195.0,1.95,29.53,0.05999999999999872,True
02.02.2026,"38413472, Kuhlowitz Nord UP",38413472,Beobachtungsrohr,NHN92,74.9,22.1,20.1,692.0,660.0,614.0,67.98,68.3,68.76,1997 / 2025,,,,,,,,,,,,,,13827,"38413472, Kuhlowitz Nord UP",1406505.42970157,6826394.57395005,338168.0,5779809.0,338168.0,5779809.0,POINT (338168 5779809),1805.0,7.5,22859377.7426,370059.959567,74.9,68.3,7.5,660.0,6.6,67.4,0.8999999999999915,True
02.02.2026,"39441160, Luckenwalde, Klosterheide OP",39441160,Beobachtungsrohr,NHN92,56.6,34.0,32.0,522.0,474.0,406.0,51.38,51.86,52.54,1974 / 2025,,,,,,,,,,,,,,13629,"39441160, Luckenwalde, Klosterheide OP",1464256.9256275,6813511.36575123,373461.0,5770874.0,373461.0,5770874.0,POINT (373461 5770874),12068.0,7.5,269385.551049,9560.58762844,56.6,51.86,7.5,474.0,4.74,49.1,2.759999999999998,False
02.02.2026,"43520083, Komptendorf",43520083,FeuerlÃ¶schbrunnen,NN,85.05,,,374.0,308.0,219.0,81.31,81.97,82.86,1953 / 2025,,,,,,,,,,,,,,11554,"43520083, Komptendorf",1610936.14185499,6743170.29187007,463448.49,5726013.45,463448.49,5726013.45,POINT (463448.49 5726013.45),5724.0,3.0,449925.558527,12899.975479,85.05,81.97,3.0,308.0,3.08,82.05,0.0799999999999983,True
02.02.2026,"30491511, Herzsprung UP",30491511,Beobachtungsrohr,NHN92,46.0,,,220.0,155.0,96.0,43.8,44.45,45.04,1968 / 2025,,,,,,,,,,,,,,9360,"30491511, Herzsprung UP",1556803.28122711,6976996.5273788,431833.0,5869142.0,431833.0,5869142.0,POINT (431833 5869142),30571.0,5.0,683377.104422,43797.8501699,46.0,44.45,5.0,155.0,1.55,41.0,3.450000000000003,False
02.02.2026,"38539092, SchÃ¶nflieÃ",38539092,Beobachtungsrohr,NHN16,55.3,41.35,39.35,1621.0,1466.0,1380.0,39.09,40.64,41.5,1968 / 2025,,,,,,,,,,,,,,8699,"38539092, Schönfließ",1626589.04501622,6827665.07172324,473447.0,5778021.0,473447.0,5778021.0,POINT (473447 5778021),15671.0,15.0,1118640.6036,23936.0682518,55.3,40.64,15.0,1466.0,14.66,40.3,0.3400000000000034,True
02.02.2026,"33470916, Zepernick",33470916,Beobachtungsrohr,NN,62.47,56.0,55.0,229.0,147.0,73.0,60.18,61.0,61.74,1979 / 2025,,,,,,,,,,,,,,10654,"33470916, Zepernick",1507589.23807691,6919280.27930832,401437.0,5834795.6,401437.0,5834795.6,POINT (401437 5834795.6),28339.0,1.0,1418774.3719,24133.297561,62.47,61.0,1.0,147.0,1.47,61.47,0.46999999999999886,True
02.02.2026,"31481070, Eberswalde, Hausberg 2",31481070,Beobachtungsrohr,NHN16,25.0,22.18,20.18,353.0,314.0,277.0,21.47,21.86,22.23,1984 / 2025,,,,,,,,,,,,,,9747,"31481070, Eberswalde, Hausberg 2",1539159.43956709,6952041.7564546,420943.0,5854263.0,420943.0,5854263.0,POINT (420943 5854263),27492.0,15.0,26399285.4474,246540.093786,25.0,21.86,15.0,314.0,3.14,10.0,11.86,False
02.02.2026,"35442309, Bornim, KÃ¶nigsdamm, OP",35442309,Beobachtungsrohr,NHN92,31.0,8.5,6.5,164.0,101.0,1.0,29.36,29.99,30.99,1967 / 2025,,,,,,,,,,,,,,13188,"35442309, Bornim, Königsdamm, OP",1449760.84489036,6880368.9674622,365653.0,5811993.0,365653.0,5811993.0,POINT (365653 5811993),1065.0,1.0,317924.190635,7000.86703116,31.0,29.99,1.0,101.0,1.01,30.0,0.010000000000001563,True
02.02.2026,"34522490, Hackenow",34522490,Beobachtungsrohr,NHN92,8.9,4.7,3.7,176.0,116.0,17.0,7.14,7.74,8.73,1982 / 2025,,,,,,,,,,,,,,9098,"34522490, Hackenow",1610238.28231342,6895742.39038348,463705.0,5819645.0,463705.0,5819645.0,POINT (463705 5819645),29559.0,2.0,25726.1658998,633.246971241,8.9,7.74,2.0,116.0,1.16,6.9,0.8399999999999999,True
02.02.2026,"33512273, Neufriedland, Alte MÃ¼hle, KSP Nr. 47",33512273,Beobachtungsrohr,NHN16,6.3,-0.84,-2.84,259.0,211.0,101.0,3.71,4.19,5.29,1969 / 2025,,,,,,,,,,,,,,9150,"33512273, Neufriedland, Alte Mühle, KSP Nr. 47",1585511.87927857,6918689.41078038,448782.0,5833710.0,448782.0,5833710.0,POINT (448782 5833710),29915.0,2.0,45025592.6654,184659.371598,6.3,4.19,2.0,211.0,2.11,4.3,0.10999999999999943,True
02.02.2026,"34522464, Alt-Langsow",34522464,Beobachtungsrohr,NHN92,8.3,,,265.0,221.0,112.0,5.65,6.09,7.18,1969 / 2025,,,,,,,,,,,,,,9094,"34522464, Alt-Langsow",1604739.96313415,6904868.7812695,460399.0,5825216.0,460399.0,5825216.0,POINT (460399 5825216),31398.0,3.0,844117.038673,15870.2073207,8.3,6.09,3.0,221.0,2.21,5.300000000000001,0.7899999999999991,True
02.02.2026,"36532666, Frankfurt, WTZ-GelÃ¤nde",36532666,Beobachtungsrohr,NHN92,52.2,-42.79,-59.79,1697.0,1581.0,1355.0,35.23,36.39,38.65,1988 / 2025,,,,,,,,,,,,,,8833,"36532666, Frankfurt, WTZ-Gelände",1616792.87017661,6867665.92974668,467587.0,5802519.0,467587.0,5802519.0,POINT (467587 5802519),14443.0,30.0,751134.186543,5977.08455366,52.2,36.39,30.0,1581.0,15.81,22.200000000000003,14.189999999999998,False
